id,vehicle_number,position,occupant_number,age,sex,condition
20150101I-2015-032852,1,01,1,24,M,02
2015010215-029866,1,01,1,, ,  
2015010215-031224,1,01,1,70,M,  
2015010215-031224,2,01,2,40,M,02
2015010215-034408,1,01,1,18,M,  
2015010215-034408,1,03,2,19,M,  
2015010215-034408,1,04,3,15,F,02
2015010215-034408,1,05,4,19,F,03
2015010215-034408,1,05,5,19,M,03
2015010215-034408,1,06,6,18,F,03
2015010215-040955,1,01,1,26,F,02
2015010215-040955,2,01,2,22,F,03
2015010215-047766,1,01,1,39,M,02
2015010215-047766,2,01,2,22,F,04
2015010215-047766,2,03,3,32,M,04
2015010215-080573,1,01,1,26,F,  
20150102A160-2015-00301A,1,01,1,25,M,02
20150102A160-2015-00301A,2,01,2,25,M,  
20150102A160-2015-00301A,2,03,3,26,M,  
20150103I-2015-03183,1,01,1,53,M,02
201501042015005254,1,01,1,30,F,03
201501042015005254,1,03,2,34,M,  
201501042015005254,1,04,3,1,M,02
201501042015005254,1,06,4,3,M,04
201501042015005254,2,01,5,54,F,03
201501042015005254,2,03,6,55,M,03
201501042015010481,1,01,1,14,F,02
201501042015010481,1,05,2,13,M,04
20150105A090-2015-00119A,1,01,1,25,M,02
2015010715-09998,1,01,1,67,M,  
2015010715-09998,2,01,2,32,M,02
201501072015010193,1,01,1,52,M,03
201501072015010193,2,01,2,18,F,03
201501072015010193,2,03,3,18,F,04
201501072015010193,2,06,4,19,M,02
2015010815-11191,1,01,1,48,M,02
201501082015-00012864,1,01,1,50,M,02
201501082015-00045679,1,01,1,70,M,02
201501082015-00045679,2,01,2,48,M,03
201501082015-00080347,1,01,1,21,M,  
201501082015-00080524,1,01,1,47,M,02
201501082015-00080524,2,01,2,56,F,03
201501082015-00080524,2,03,3,59,F,03
201501082015-00081011,1,01,1,53,M,04
201501082015-00081011,2,01,2,56,M,02
201501082015-00081011,2,03,3,24,F,04
201501082015-00081795,1,01,1,92,M,02
201501082015-00081795,2,01,2,22,F,04
201501082015-35551,1,01,1,53,M,02
20150110A090-2015-00166A,1,01,1,79,F,03
20150110A090-2015-00166A,2,01,2,25,M,02
201501112015-00014734,1,01,1,31,M,02
201501112015-00018611,1,01,1,24,M,  
201501112015-00030667,1,01,1,76,F,02
201501112015-00030667,1,03,2,33,M,02
201501112015-00030667,2,01,3,47,M,04
201501112015-00030667,2,03,4,16,M,04
201501112015-00030667,2,04,5,50,F,04
201501112015-00030667,2,06,6,14,F,04
201501112015-00035223,1,01,1,62,F,02
201501112015-00035223,1,03,2,64,M,02
201501112015-00035223,2,01,3,38,F,04
201501112015-00035223,2,03,4,10,F,04
201501112015-00035223,2,04,5,5,M,04
201501112015-00035223,3,01,6,21,M,04
201501112015-00039157,1,01,1,54,M,02
201501112015-00039157,2,01,2,64,M,02
201501112015-00039157,2,03,3,44,M,04
201501122015014347,1,01,1,17,M,02
201501122015016226,1,01,1,62,F,04
201501122015016226,2,01,2,20,F,02
201501122015020681,1,01,1,53,F,04
201501122015020681,2,01,2,41,M,02
201501122015022492,1,01,1,, ,  
201501122015022492,1,04,2,30,M,  
201501122015022492,1,06,3,24,M,  
201501122015022492,1,07,4,17,M,  
201501122015022492,1,08,5,17,M,  
201501122015022492,1,10,6,31,M,  
201501122015022492,2,01,7,24,M,03
201501122015022492,2,03,8,25,M,02
201501122015022492,2,06,9,24,F,03
201501122015025188,1,01,1,20,M,02
201501122015028003,1,01,1,42,M,02
201501122015037780,1,01,1,50,M,  
201501122015037780,2,01,2,37,M,02
201501122015041112,1,01,1,37,M,02
201501122015041112,2,01,2,62,M,  
20150112A160-2015-00289A,1,01,1,67,M,02
20150112A160-2015-00304A,1,01,1,19,M,  
20150112A160-2015-00304A,1,03,2,18,F,  
20150112A160-2015-00304A,1,04,3,19,F,02
20150112A160-2015-00304A,1,06,4,20,F,04
20150112A160-2015-00304A,2,01,5,36,M,  
20150113I-2015-07805,1,01,1,76,M,  
20150113I-2015-07805,1,03,2,75,F,02
20150113I-2015-07805,2,01,3,43,M,  
20150113I-2015-18388,1,01,1,71,F,02
20150113I-2015-18388,2,01,2,70,M,04
20150117I-2015-001864,1,01,1,19,M,  
20150117I-2015-001864,1,03,2,18,F,  
20150117I-2015-001864,1,11,3,19,M,02
20150119I-2015-035806,1,01,1,58,F,  
20150120E030-2015-00010A,1,01,1,59,F,02
20150120E030-2015-01433A,1,01,1,31,F,02
20150122I-2015-08114,1,01,1,67,M,03
20150122I-2015-08114,1,03,2,63,F,02
20150122I-2015-08114,2,01,3,24,M,  
20150122I-2015-11394,1,01,1,82,M,02
2015020315-01745,1,01,1,63,M,  
2015020315-29337,1,01,1,63,M,  
2015020315-40538,1,01,1,44,F,  
2015020315-40538,1,03,2,16,F,  
2015020315-40538,1,04,3,9,F,  
2015020315-40538,1,06,4,14,M,  
2015020515-00414,1,01,1,62,M,02
2015020515-08867,1,01,1,30,M,02
2015020515-08867,2,01,2,67,M,  
20150206I-2015-000220,1,01,1,31,F,02
20150206I-2015-005305,2,01,1,54,F,02
20150206I-2015-012239,1,01,1,53,F,02
201502072015-008888,1,01,1,39,M,02
201502072015-009844,1,01,1,85,M,  
20150211B060-2015-00835A,1,01,1,61,M,02
20150211B060-2015-02238A,1,01,1,27,M,04
20150211B060-2015-02238A,2,01,2,33,M,  
20150211B060-2015-02238A,3,01,3,31,M,  
20150211B060-2015-02238A,3,03,4,34,M,  
20150211I-2015-039763,1,01,1,85,F,02
201502132015-002289,1,01,1,61,M,02
201502132015-003844,1,01,1,24,F,04
201502132015-003844,2,01,2,61,M,02
20150215I-2015-036263,1,01,1,40,M,  
20150216I-2015-020172,1,01,1,71,F,02
20150216I-2015-020172,2,01,2,57,M,02
2015021715-10356,1,01,1,47,M,04
2015021715-10356,2,01,2,22,M,02
2015021715-18583,1,01,1,32,M,02
2015021815-14706-AC,1,01,1,40,M,02
2015021815-4190-AC,1,01,1,42,F,  
2015021815-4190-AC,1,03,2,17,F,  
2015021815-4190-AC,1,06,3,17,F,  
20150219I-2015-030307,1,01,1,67,F,  
20150219I-2015-037873,1,01,1,45,F,00
20150219I-2015-037873,2,01,2,42,F,02
20150219I-2015-037873,2,03,3,48,M,00
2015022015-16065,1,01,1,36,F,02
2015022015-16065,1,06,2,1,F,03
2015022015-1834,1,01,1,27,M,02
2015022015-8635,1,01,1,67,F,02
2015022015-8635,2,01,2,68,M,03
20150221I-2015-027121,1,01,1,51,M,  
20150221I-2015-027121,2,01,2,33,M,02
20150221I-2015-029821,1,01,1,58,M,  
20150221I-2015-029821,2,01,2,44,M,02
20150221I-2015-032607,1,01,1,25,M,02
20150221I-2015-032607,2,01,2,50,F,  
20150221I-2015-032607,2,03,3,55,F,  
20150221I-2015-032607,2,04,4,14,F,  
20150221I-2015-032804,1,01,1,34,M,  
20150222I-2015-014639,1,01,1,28,M,02
2015022315-041402,1,01,1,39,F,04
2015022315-041402,1,03,2,12,F,04
2015022315-041402,2,01,3,47,M,02
2015022315-041402,3,01,4,37,M,  
2015022315-072937,1,01,1,54,M,  
2015022315-072937,1,04,2,30,F,  
2015022315-072937,1,05,3,3,F,  
2015022315-072937,2,01,4,60,M,02
2015022315-077179,1,01,1,78,F,02
20150223B060-2015-00797A,1,01,1,28,M,02
20150223B060-2015-00797A,2,10,2,47,M,  
2015022424-15-01389,1,01,1,58,M,02
2015022424-15-01389,2,01,2,52,F,02
2015022424-15-01389,2,03,3,20,F,04
2015022424-15-01389,2,06,4,12,F,02
2015022424-15-02296,1,01,1,38,M,04
2015022424-15-02296,2,01,2,73,F,02
20150225I-2015-14666,1,01,1,60,M,02
201502272015-001225,1,01,1,53,M,02
201502272015-001225,2,01,2,59,M,  
201502272015-005064,1,01,1,18,F,  
201502272015-005064,2,01,2,23,M,  
201502272015-005064,2,03,3,23,M,02
201502272015-008407,1,01,1,62,M,02
201502272015-008407,2,01,2,27,M,  
201502272015-010779,1,01,1,76,M,  
201502312015-022051,2,01,1,41,M,02
201502312015-022051,2,03,2,13,M,  
2015023315-00675,1,01,1,42,M,02
2015023315-06529,1,01,1,69,M,  
2015023315-11692,1,01,1,28,M,02
2015023315-11692,2,01,2,32,M,  
2015023315-11692,2,03,3,34,F,  
2015023315-11692,2,06,4,,F,  
2015023315-16370,1,01,1,43,M,  
2015023315-16370,1,03,2,14,M,  
2015023315-16370,1,06,3,11,F,  
2015023315-17681,1,01,1,50,M,02
2015023315-18324,1,01,1,52,M,04
2015023315-18324,1,03,2,23,M,02
2015023315-19349,1,01,1,21,M,02
2015023315-19349,1,03,2,30,M,04
201502342015-004973,1,  ,1,58,F,02
201502342015-004973,1,  ,2,28,F,  
201502342015-004973,1,01,3,36,M,  
201502342015-008672,1,01,1,72,F,  
20150234I-2015-010387,1,01,1,85,M,02
20150237M-15-83,1,01,1,20,M,04
20150237M-15-83,1,04,2,19,F,02
201502382015-007133,1,01,1,58,M,02
201502382015-007133,1,02,2,59,M,02
201502382015-007133,2,01,3,60,M,  
201502382015-007133,2,03,4,26,M,04
201502382015-007133,3,01,5,26,M,  
2015023915-1689,1,01,1,92,M,02
2015023915-6410,1,01,1,32,M,  
2015023915-6410,2,01,2,71,F,02
2015023915-7107,1,01,1,75,M,02
2015023915-7107,2,01,2,49,M,  
2015024141-15-007888,1,01,1,23,F,02
2015024215-04494,1,01,1,24,M,02
20150242B060-2015-00168A,1,01,1,53,M,02
20150242B060-2015-00168A,1,03,2,19,F,  
2015024315-MV-39,1,01,1,45,M,02
2015024444-15-02105,1,01,1,17,M,  
2015024444-15-02105,1,02,2,44,M,  
2015024444-15-02105,2,11,3,54,M,02
2015024444-15-07388,1,01,1,47,F,04
2015024444-15-07388,1,05,2,8,F,  
2015024444-15-07388,2,01,3,19,F,02
20150245I-2015-004503,1,01,1,44,F,03
20150245I-2015-004503,2,01,2,59,F,02
20150245I-2015-004503,3,01,3,26,M,  
20150245I-2015-004503,4,01,4,36,M,04
20150245I-2015-014460,1,01,1,43,M,02
20150245I-2015-014460,2,01,2,55,M,04
20150245I-2015-015331,1,01,1,67,F,04
20150245I-2015-015331,2,01,2,22,F,02
20150245I-2015-015331,3,01,3,28,M,04
20150246I-2015-000540,1,01,1,68,M,04
20150246I-2015-000540,1,03,2,57,F,02
20150246I-2015-000540,2,01,3,33,F,  
20150246I-2015-023691,1,01,1,46,M,  
20150246I-2015-023691,1,02,2,21,M,  
20150246I-2015-023691,1,03,3,22,M,  
20150246I-2015-023691,2,01,4,72,M,03
20150246I-2015-023691,2,04,5,10,M,02
20150246I-2015-040855,1,01,1,25,M,  
20150246I-2015-040855,2,01,2,27,F,04
20150246I-2015-040855,2,06,3,3,F,02
20150246I-2015-040855,3,01,4,23,M,  
20150246I-2015-040855,3,03,5,25,M,  
20150246I-2015-043270,1,01,1,43,M,02
20150246I-2015-046419,1,01,1,63,M,02
20150246I-2015-046419,2,01,2,18,F,02
20150246I-2015-055349,1,01,1,36,M,  
20150246I-2015-055349,2,01,2,35,F,02
20150246I-2015-055349,2,03,3,23,F,02
20150246I-2015-055349,3,01,4,33,M,  
20150246I-2015-055349,3,03,5,35,F,  
2015024815-09874,1,01,1,52,M,02
20150250D030-2015-03580A,1,01,1,17,F,04
20150250D030-2015-03580A,1,03,2,55,M,02
20150250D030-2015-03580A,2,01,3,32,M,  
2015025215-3632,1,01,1,18,F,  
2015025215-3632,1,03,2,11,M,  
2015025215-3632,2,01,3,46,M,02
20150252BC-15-033116,1,01,1,37,M,  
2015025615-07861,1,01,1,65,M,  
2015025615-11145,1,01,1,60,M,02
2015025715-02801,1,01,1,57,M,02
2015025715-03111,1,01,1,30,F,  
2015025715-03111,1,04,2,3,M,  
2015025715-03111,2,01,3,25,M,02
2015025715-07022,1,01,1,56,F,02
2015025715-08234,1,01,1,25,M,02
2015025715-08234,1,03,2,22,M,  
2015025715-08234,2,01,3,72,M,  
201502592015-002661,1,01,1,34,F,  
201502592015-002661,2,01,2,83,M,02
20150260PD-15-047717,1,01,1,50,M,  
20150260PD-15-047717,2,01,2,47,M,02
20150260PD-15-048397,1,01,1,65,F,  
20150261A2015-395,1,01,1,58,M,  
20150261A2015-438,1,01,1,62,F,  
20150265WG-15-03391,1,01,1,34,M,02
20150268E040-2015-01108A,1,01,1,60,M,  
20150268E040-2015-01108A,2,01,2,53,M,  
20150268E040-2015-01108A,3,01,3,68,M,03
20150268E040-2015-01108A,3,03,4,66,F,02
20150268E040-2015-01108A,4,01,5,71,M,04
2015027015-7611,1,01,1,29,M,04
2015027015-7611,2,01,2,38,M,02
20150301C120-2015-00058A,1,01,1,25,M,02
20150301C120-2015-00067A,1,01,1,61,M,02
20150301C120-2015-00067A,1,03,2,49,F,04
20150301C120-2015-00083A,1,01,1,34,M,02
2015030415-4134,1,01,1,72,F,04
2015030415-4134,2,01,2,67,M,02
201503042015-5002,1,01,1,68,F,02
201503042015-5002,1,10,2,17,F,04
201503042015-5002,2,01,3,42,M,  
201503042015-7629,1,01,1,25,F,  
201503062015-003321,1,01,1,31,F,  
201503062015-003321,2,01,2,36,F,04
201503062015-003321,2,03,3,34,M,  
201503062015-003321,2,03,4,29,F,02
201503062015-003321,3,01,5,27,M,  
201503062015-003321,3,03,6,29,F,  
20150306C020-2015-00903A,1,01,1,51,M,04
20150306C020-2015-00903A,2,01,2,28,F,02
201503082015-14849,1,01,1,31,F,02
201503082015-14849,1,03,2,32,F,02
201503082015-14849,2,01,3,47,M,  
20150310201505114,1,01,1,78,M,02
20150312201500075,1,01,1,22,F,02
201503152015-9039,1,01,1,24,M,  
201503152015-9039,2,01,2,40,F,04
201503152015-9039,3,01,3,45,M,03
201503152015-9039,4,01,4,32,M,02
20150316C020201500861A,1,01,1,26,M,02
20150316C020201500861A,2,01,2,18,M,  
201503172015-0979,1,01,1,31,M,02
201503172015-3890,1,01,1,58,M,02
201503172015-3890,1,11,2,5,F,  
201503172015-5609,1,01,1,71,M,  
201503172015-5609,2,01,2,24,M,02
201503182015-0669,1,  ,1,, ,  
201503182015-0670,1,01,1,32,M,02
201503182015-10454,1,01,1,22,F,  
201503182015-10454,2,01,2,31,M,02
201503182015-8957,1,05,1,51,M,02
2015031915-9108,1,01,1,35,M,02
2015031915-9108,2,01,2,48,F,03
201503202015-4856,1,01,1,52,M,02
201503202015-4856,2,01,2,54,M,04
201503222015-064,1,01,1,58,M,04
201503222015-064,1,03,2,24,M,  
201503222015-064,2,01,3,71,F,02
201503222015-064,3,01,4,30,F,04
201503222015-064,3,03,5,12,F,04
201503222015-064,3,04,6,8,M,04
201503222015-064,3,06,7,6,M,04
201503222015-10308,1,01,1,50,F,02
201503222015-10558,1,01,1,27,M,02
201503222015-10558,1,03,2,35,F,02
201503222015-11861,3,01,1,66,M,02
201503242015-08879,1,01,1,59,M,02
201503242015-08879,1,10,2,7,F,  
201503242015-08879,1,10,3,6,F,  
201503242015-08879,1,10,4,8,F,  
201503242015-08879,1,10,5,6,F,  
201503242015-12637,1,01,1,37,M,02
201503242015-12637,2,01,2,81,M,02
201503242015-13330,1,01,1,, ,  
201503242015-13330,2,01,2,58,M,02
201503242015-24559,1,01,1,32,M,02
201503242015-24559,2,01,2,45,F,04
201503242015-25779,1,01,1,53,M,02
201503242015-27831,1,01,1,59,F,02
20150324C020-2015-00568A,1,01,1,56,M,  
20150324C020-2015-00568A,2,01,2,41,F,02
20150324D020-2015-00705A,1,01,1,48,M,02
2015032615-4429,1,01,1,78,M,  
201503262015-4608,1,01,1,48,M,02
201503262015-4608,2,01,2,43,M,  
2015032715-0327,1,01,1,63,F,  
2015032715-0327,2,01,2,48,M,  
2015032715-0327,2,03,3,49,F,  
2015032715-0327,2,04,4,6,F,02
2015032715-0375,1,01,1,72,M,02
201503282015-1039,1,01,1,25,F,04
201503282015-1039,2,01,2,58,M,02
201503282015-3461,1,01,1,27,F,  
201503282015-3461,2,01,2,19,M,02
201503282015-3461,2,03,3,18,M,  
201503282015-3461,3,01,4,20,M,  
2015032915-6790,1,01,1,53,M,02
201503292015-13531,1,01,1,56,M,04
201503292015-13531,2,01,2,54,F,02
201503292015-17643,1,01,1,59,M,02
20150332C080-2015-00047A,1,01,1,52,M,03
20150332C080-2015-00047A,2,01,2,18,F,03
20150332C080-2015-00047A,2,03,3,18,M,02
20150332C080-2015-00757A,1,01,1,24,M,02
20150333C080-2015-00567A,1,01,1,66,M,  
20150334C020-2015-00965A,1,01,1,30,F,02
20150334C020-2015-00965A,2,01,2,73,F,03
20150334C020-2015-00965A,2,03,3,54,F,03
20150334M15-122,1,01,1,21,F,04
20150334M15-122,2,01,2,36,M,02
20150334M15-122,2,03,3,28,F,04
20150336C120-2015-00150A,1,01,1,40,M,02
201503372015-07719,1,01,1,53,F,02
201503372015-08735,1,01,1,75,M,02
201503372015-08735,1,03,2,72,F,02
201503372015-09798,1,01,1,54,M,02
201503372015-09815,1,01,1,17,F,04
201503372015-09815,1,03,2,17,F,02
201503372015-09815,2,01,3,36,F,04
201503372015-13591,1,01,1,85,F,02
20150337C020-2015-00710A,1,01,1,33,M,02
20150337C020-2015-00710A,1,03,2,25,M,02
201503382015-00017161,1,01,1,22,M,04
201503382015-00017161,1,03,2,23,M,02
201503382015-00021299,1,01,1,36,F,  
201503382015-00021299,2,01,2,23,M,02
20150339C080201500815A,1,01,1,28,M,03
20150339C080201500815A,2,01,2,50,M,02
20150403A310-2015-00852A,1,01,1,33,M,02
20150403A310-2015-00852A,2,01,2,55,M,  
20150404A310201502359A,1,01,1,25,M,02
20150404A310201502568A,1,01,1,29,F,02
20150404A310201502568A,2,01,2,30,F,  
201504052015014858,1,01,1,64,M,02
201504052015014858,2,01,2,69,M,04
201504062015000362,1,01,1,35,F,  
201504062015000362,1,04,2,9,F,  
2015040815-12-12-1438,1,01,1,74,F,  
2015040815-12-12-1438,1,03,2,17,M,  
2015040815-12-12-1438,1,04,3,17,M,  
2015040815-15848,1,01,1,31,F,02
2015040815-15848,2,  ,2,31,M,  
2015040815-15848,2,01,3,54,M,  
2015040815-38664,1,01,1,65,M,02
2015040815-38664,2,01,2,56,F,04
2015040815-38664,2,03,3,,F,04
2015040815-38664,3,01,4,28,F,04
2015040815-38664,3,03,5,32,M,04
2015040815-68241,1,01,1,35,M,02
201504081502045612,1,01,1,25,F,  
20150408150221-2698,1,01,1,38,M,  
20150408150221-2698,1,03,2,40,M,  
20150408150221-2698,2,01,3,30,M,02
201504081505125208,1,01,1,38,M,02
20150408150610-4218,1,01,1,38,F,04
20150408150610-4218,2,01,2,35,M,02
201504081508273926,1,01,1,59,M,04
201504081508273926,2,01,2,55,F,02
201504081508273926,2,03,3,57,M,  
201504081510083987,1,01,1,56,M,  
201504081510083987,1,03,2,41,F,  
201504081510083987,1,04,3,,F,  
201504081510083987,1,06,4,42,F,  
20150408151227-1066,1,01,1,51,M,02
20150408A310-2015-00873A,1,01,1,58,M,02
20150408A310-2015-00873A,1,03,2,57,M,  
2015040915-009175,1,01,1,57,M,  
2015040915-009175,1,02,2,52,M,  
2015040915-010803,1,01,1,30,F,02
2015040915-043015,1,01,1,26,M,02
2015040915-043015,2,01,2,23,F,04
2015040915-043015,3,01,3,42,F,04
2015040915-056967,1,01,1,67,M,  
2015040915-078119,1,01,1,45,M,02
2015040915-078119,1,03,2,50,F,03
2015040915-080855,1,01,1,74,F,  
2015040915-080855,1,03,2,83,F,  
2015040915-092450,1,01,1,37,M,02
2015040915-092450,2,01,2,18,M,03
2015040915-092888,1,01,1,44,M,02
20150409A310-2015-01008A,1,01,1,26,M,02
201504122015-003396,1,01,1,38,M,02
201504142015-06755,1,01,1,34,F,02
201504142015-08463,1,01,1,62,M,04
201504142015-08463,2,01,2,32,F,02
20150414A310-2015-01719A,1,01,1,39,M,02
20150414A310-2015-01738A,1,01,1,33,M,  
20150414A310-2015-01738A,1,03,2,25,F,  
20150414A310-2015-01738A,1,04,3,5,M,04
20150414A310-2015-01738A,1,06,4,2,M,04
20150414A310-2015-01738A,2,01,5,49,F,02
20150414A310-2015-01738A,2,03,6,31,F,  
20150414A310-2015-01738A,2,06,7,3,F,  
20150414A310-2015-01959A,1,01,1,38,M,02
20150415A310201502276A,1,01,1,24,M,03
20150415A310201502276A,1,03,2,27,F,02
20150415A310201502276A,2,01,3,27,M,04
20150415A310201502276A,2,03,4,31,M,04
20150415A310201502276A,2,04,5,39,F,04
20150415A310201502276A,2,06,6,13M,F,04
20150415A310201502353A,1,01,1,32,M,02
20150415A310201502353A,2,01,2,20,M,  
201504222015-003123,1,01,1,24,M,02
201504222015-003123,2,01,2,39,M,04
201504222015-003123,3,01,3,30,M,04
201504222015-004701,1,01,1,58, ,02
201504222015-004701,2,01,2,65,M,  
201504232015-00612,1,01,1,49,F,02
201504232015-00612,2,01,2,39,M,04
201504232015-00612,2,03,3,35,M,04
201504232015-006612,1,01,1,49,F,02
201504232015-006612,2,01,2,39,M,04
201504232015-006612,2,03,3,35,M,04
201504232015-008325,1,01,1,51,F,  
201504252015000763,1,01,1,41,M,  
20150427#15-4681,1,01,1,28,M,02
20150427#15-4681,1,03,2,29,F,  
20150427#15-4681,2,01,3,63,M,  
2015042715-2963129361,1,01,1,39,M,02
20150427150023227,1,01,1,47,M,02
20150427150023227,2,01,2,47,M,04
20150427150023227,2,03,3,37,M,04
20150427150023227,3,01,4,49,F,04
20150427150023227,4,01,5,27,F,04
20150427150023227,5,01,6,39,F,04
20150427150023227,6,01,7,55,M,04
20150427150023227,7,01,8,55,M,04
20150427150025452,1,01,1,66,M,02
20150427150025620,1,01,1,31,M,02
20150427150025620,2,01,2,48,M,  
20150427150025620,2,03,3,56,M,  
20150427150025620,2,04,4,18,F,  
20150427150025620,2,05,5,21,F,  
201504272015-41765,1,01,1,57,M,02
201504272015-41765,2,01,2,50,M,  
201504272015-41765,3,01,3,41,F,04
201504282015000829,1,01,1,26,F,02
20150430A310-2015-01990A,1,01,1,64,M,02
20150430A310-2015-01990A,2,01,2,35,F,04
20150430A310-2015-01990A,3,01,3,26,M,  
201504322015-00971,1,01,1,43,F,03
201504322015-00971,2,01,2,67,M,  
201504322015-00971,3,11,3,31,M,02
2015043415-1001-AC,1,01,1,79,F,04
2015043415-1001-AC,2,01,2,25,M,02
2015043415-1001-AC,2,03,3,23,F,03
2015043415-1001-AC,2,04,4,25,M,03
2015043415-1001-AC,2,06,5,31,F,03
2015043415-123-AC,1,01,1,41,M,02
2015043415-123-AC,1,06,2,7,M,03
2015043415-123-AC,2,01,3,23,M,  
2015043415-133-AC,1,01,1,27,M,02
2015043415-133-AC,2,01,2,61,M,  
2015043415-171-AC,1,01,1,24,F,02
2015043415-749-AC,1,01,1,88,F,02
2015043415-749-AC,2,01,2,63,F,  
2015043415-749-AC,2,04,3,8,F,  
2015043415-749-AC,2,06,4,5,F,  
2015043415-749-AC,3,01,5,68,M,03
20150435150010451,1,01,1,54,M,02
20150435150011153,1,01,1,17,M,02
20150435150011153,1,02,2,17,M,02
20150436150001448,1,01,1,43,F,02
20150436150001448,2,01,2,28,M,  
20150436150003107,1,01,1,21,F,02
20150436150009122,1,  ,1,58,M,  
20150436150013586,1,01,1,41,M,  
