id,vehicle_number,charge
2017132217-7564,1,                              
2017132217-7564,2,                              
2017132217-8278,1,39:3-10 DRIVING WITHOUT A LIC?
2017132217-8278,2,                              
2017132517LB29031,1,39:4-97                       
2017132617MN07129,1,39:4-50                       
2017132617MN07129,2,                              
2017132617MN14413,1,                              
2017132617MN14413,2,                              
2017132817-005820,1,                              
2017132817-005820,2,                              
2017132817-005820,3,                              
2017132817-00652,1,39:3-10B                      
2017132817-032787,1,                              
2017132817-032804,1,                              
2017132817-032804,2,                              
20171330E050-2017-01260A,1,                              
20171330E050-2017-01260A,2,39 4 50                       
20171330I-2017-010166,1,                              
20171330I-2017-010166,2,                              
20171330I-2017-013059,1,                              
2017133117MT04783,1,                              
2017133117MT04783,2,                              
2017133117MT10409,1,39:4-97                       
2017133117MT21693,1,39:4-97                       
20171332C060-2017-00077A,1,                              
20171332C060-2017-00077A,2,                              
20171332C060-2017-00745A,1,                              
20171332C060-2017-00745A,2,                              
20171332C060-2017-00745A,3,                              
20171332C060-2017-01578A,1,                              
20171332C060-2017-01578A,2,39 4 97                       
20171332C060-2017-01612A,1,                              
20171332C060-2017-01612A,2,                              
20171332C060-2017-01918A,1,                              
20171332C060-2017-01985A,1,                              
2017133417NT15695,1,39:4-97                       
2017133417NT15695,2,                              
2017133417NT15695,3,                              
2017133417NT15695,4,                              
2017133417NT21587,1,39:4-50                       
2017133417NT28809,1,39:4-97                       
2017133617TF08913,1,39:4-97                       
2017133617TF08913,2,                              
2017133617TF11788,1,                              
2017133617TF11788,2,                              
2017133617TF17214,1,                              
2017133617TF17564,1,39:4-90                       
2017133617TF17564,2,                              
20171336E050-2017-01166A,1,                              
20171336E050-2017-01356A,1,                              
20171336E050-2017-01568A,1,39 4 50                       
2017133817OP01234,1,                              
2017133917-182-AC,1,                              
2017133917-586-AC,1,39:310                        
2017133917-586-AC,2,                              
2017133917-680-AC,1,39:497                        
2017133917-680-AC,2,                              
20171339E050-2017-00957A,1,39 4 97                       
2017134017-17634,1,                              
2017134017-17634,2,                              
2017134017-19682,1,39:4-97                       
201713502017008182,1,NONE                          
201713502017008182,2,                              
20171351C060-2017-01365A,1,                              
20171351C060-2017-01365A,2,                              
201713522017-01429,1,39:4-50                       
201713522017-01429,2,                              
201713522017-02882,1,N.J.S.A. 39:4-50              
201713522017-02882,2,                              
201713522017-02882,3,                              
201713522017-03223,1,                              
20171352E050-2017-00621A,1,39 4 98                       
20171352E050-2017-00621A,2,                              
20171352E050-2017-01677A,1,                              
20171352E050-2017-01677A,2,39 4 97                       
2017135317WB01298,1,                              
2017135317WB01298,2,                              
2017135317WB01298,3,                              
2017135317WB02739,1,39:3-40                       
2017140117-00070,1,39:4-97                       
2017140117-00070,2,                              
2017140117-00070,3,                              
201714042017-006977,1,39436                         
201714042017-006977,3,                              
201714042017-006977,4,                              
201714042017-007167,1,                              
201714042017-007167,2,39481                         
201714082017-021044,1,                              
201714092017-013203,1,                              
201714092017-013203,2,39:4-77                       
201714102017-008565,1,                              
201714102017-008565,2,39:4-97                       
2017141217-32101,1,                              
20171412B080-2017-01213A,1,                              
20171412B080-2017-01213A,2,                              
20171412B080-2017-01862A,1,                              
20171412B080-2017-01862A,2,39 4 97                       
201714182017-003899,1,39:4-97                       
201714182017-003899,2,                              
201714212017002054,1,NONE                          
201714212017002054,2,                              
20171421B080-2017-01894A,1,                              
201714222017-014390,1,                              
201714232017-001542,1,39:3-76.2F                    
201714232017-001542,2,                              
201714242017-013677,1,                              
201714242017-013677,2,39:4-97A CARELESS DRIVING     
2017142517-0190,1,                              
2017142517-0190,2,                              
20171427B080-2017-02893A,1,                              
20171427I-2017-001451,1,39:4-90 FAILURE TO YIELD RIGH?
20171427I-2017-001451,2,                              
20171427I-2017-004626,1,                              
20171427I-2017-004626,2,                              
20171427I-2017-037699,1,                              
201714292017003736,1,NONE                          
201714292017003736,2,                              
201714292017028750,1,NONE                          
201714292017028750,2,                              
20171429B060-2017-00716A,1,39 4 89                       
20171429B060-2017-00716A,2,                              
20171429B060-2017-00716A,3,                              
20171429B060-2017-00716A,4,                              
20171429B080-2017-00587A,1,                              
20171429B080-2017-00587A,2,                              
20171429B080-2017-01431A,1,39 3 40                       
20171429B080-2017-02138A,1,                              
2017143317-2396,1,39:4-50                       
201714342017-008009,1,39:4-50                       
201714342017-008009,2,                              
20171435B080-2017-01103A,1,                              
20171435B080-2017-03062A,1,39 4 50                       
20171435B080-2017-03062A,2,                              
20171435I-2017-013496,1,39:4-50 OPERATING UNDER INFLU?
20171435I-2017-013496,2,                              
201714362017-021762,1,CARELESS DRIVING              
201714382017-019592,1,39:4-97                       
2017150517001552,1,CARELESS DRIVING              
2017150517001600,2,                              
2017150517002396,1,FAILURE TO STOP OR YIELD      
2017150517002396,2,                              
2017150517003041,1,RECKLESS DRIVING              
2017150517003041,2,                              
2017150517003201,1,CARELESS DRIVING              
2017150517003201,2,                              
2017150517003349,1,                              
201715062017-00012416,1,                              
201715062017-00067190,1,39:3-40                       
201715062017-00075338,1,39:4-88A                      
201715062017-00075338,2,                              
2017150717-01626,1,39:4-97                       
2017150717-03316,1,                              
2017150717-03316,2,39:4-97                       
2017150717-06654,1,                              
2017150717-11735,1,                              
2017150717-12889,1,39:4-98                       
2017150717-12889,2,                              
2017150717-13856,1,39:4-97                       
2017150717-13856,2,                              
2017150717-15113,1,39:4-81                       
2017150717-15113,2,                              
2017150717-15113,3,                              
2017150717-15960,1,39:4-90                       
2017150717-15960,2,                              
2017150717-22265,1,39:4-97                       
2017150717-22265,2,                              
2017150717-32275,1,                              
2017150717-32275,2,39:4-50                       
2017150717-43895,1,39:4-97                       
2017150717-44499,1,                              
2017150717-47795,1,                              
2017150717-57101,1,                              
2017150717-57101,2,                              
2017150717-60370,1,                              
2017150717-63510,1,39:4-88B                      
2017150717-67689,2,                              
20171507C060-2017-01612A,1,                              
20171507C060-2017-01612A,2,                              
20171507E030-2017-01136A,1,39 4 50                       
20171508C120-2017-00069A,1,                              
20171511C060-2017-01527A,1,                              
20171511I-2017-023858,1,39:4-88 TRAFFIC ON MARKED LAN?
20171511I-2017-023858,2,                              
20171511I-2017-023858,3,                              
2017151217-024804,1,39:3-4                        
2017151217-024804,2,                              
2017151217-026940,1,39:4-50                       
2017151217-026940,2,                              
201715132017-00382,1,39:4-50 DRIVING WHILE UNDER T?
201715132017-05779,1,39:4-96 RECKLESS DRIVING      
2017151417-004872,1,                              
2017151417-004872,2,                              
2017151417-016472,1,                              
2017151417-016472,2,                              
2017151417-016602,1,39:4-97                       
2017151417-016602,2,                              
2017151417-021804,1,39:4-97                       
2017151417-021804,2,                              
2017151417-029357,1,39:4-97                       
2017151417-029357,2,                              
2017151417-034560,1,                              
2017151417-034560,2,39:4-96                       
2017151417-039882,1,                              
2017151417-039882,2,                              
2017151417-058325,1,                              
2017151417-063536,1,                              
2017151417-063536,2,                              
2017151417-063536,3,                              
2017151417-063594,1,                              
20171515L17-0268,1,                              
20171515L17-0411,1,                              
20171515L17-2453,1,                              
20171515L17-2453,2,                              
2017151617-817,1,39:4-50                       
2017151617-817,2,                              
2017151617LE14367,1,39:4-97                       
2017151617LE14642,1,                              
2017151617LE17434,1,39:4-97.3(A)                  
2017151617LE17434,2,                              
2017151617LE17434,3,                              
201715182017-269,1,                              
201715182017-269,2,                              
201715182017-282,1,39:4-88                       
201715182017-290,1,                              
201715182017-290,2,39:4-144                      
201715182017-411,1,39:4-97                       
201715182017-509,1,39:3-72                       
201715182017-509,2,                              
20171518M17-02486,1,39:4-90                       
20171518M17-02486,2,                              
20171518M17-02486,3,                              
20171518M17-13343,1,39:3-76.2F                    
20171520E030-2017-00495A,1,                              
2017152517-102,1,                              
2017152517-102,2,                              
2017152517-164,1,FAILURE TO STOP (39:4-144)    
2017152517-164,2,                              
2017152517-98,1,                              
20171526I-2017-05616,1,                              
20171526I-2017-05616,2,                              
20171530E030-2017-00112A,1,39 4 97                       
20171530I-2017-023089,1,                              
2017153317BN16009,1,39:4-97                       
2017153317BN16009,2,                              
2017153317BN16388,1,39:4-97                       
2017153317BN18030,1,39:4-90                       
2017153317BN18030,2,                              
2017153317BN18388,1,39:4-88B                      
201716022017018656,1,NONE                          
201716022017018656,2,                              
201716022017020555,1,NONE                          
201716022017020555,2,                              
201716022017021541,1,NONE                          
201716022017021541,2,                              
201716022017021892,1,NONE                          
201716022017021892,2,                              
201716022017023421,1,NONE                          
201716022017025566,1,                              
201716022017029940,1,39:4-36                       
201716022017029962,1,39:3-29                       
201716022017029962,2,                              
201716022017031947,1,NONE                          
201716022017031947,2,                              
201716022017039074,1,NONE                          
201716022017039074,2,                              
201716022017046035,1,NONE                          
201716022017046035,2,                              
201716022017049239,1,39:3-40                       
201716022017049239,2,                              
201716022017054425,1,                              
201716022017061728,1,NONE                          
201716022017061728,2,                              
201716022017061728,3,NONE                          
201716022017061728,4,                              
201716022017064551,1,NONE                          
201716022017064551,2,                              
201716022017066589,1,                              
201716022017066589,2,                              
20171602E040-2017-00499A,1,                              
2017160417-12738,1,                              
2017160417-12738,2,                              
2017160417-18309,1,39:3-4                        
2017160417-18309,2,                              
2017160417-24440,1,39:3-33                       
2017160517-05623,1,39:4-96                       
2017160517-05623,2,                              
2017160517-05967,1,                              
2017160617-3062,1,FAILURE TO KEEP RIGHT         
2017160617-3062,2,                              
2017160617-3062,3,                              
2017160717-00052,1,                              
2017160717-00052,2,39:4-97; CARELESS             
2017160717-03278,1,                              
2017160717-43774,1,                              
2017160717-43774,2,39:3-40                       
2017160717-47833,1,39:4-97                       
2017160717-52997,1,                              
2017160717-55384,1,                              
2017160717-55384,2,                              
2017160817-018507,1,                              
2017160817-018507,2,                              
2017160817-053056,1,                              
2017160817-067044,1,FAILURE TO REPORT ACCIDENT    
2017160817-067044,2,                              
2017160817-077810,1,                              
2017160817-077810,2,                              
2017160817-077810,3,39:4-96                       
2017160817-077810,4,                              
2017160817-100130,1,                              
2017160817-112200,1,                              
2017160817-112200,2,                              
2017160817-114296,1,                              
2017160817-54127,1,                              
201716082017-007027,1,                              
201716082017-108405,1,                              
20171608B060-2017-00697A,1,39 4 97                       
20171608B060-2017-00697A,2,                              
20171608B060-2017-03838A,1,                              
20171608B060-2017-03910A,1,                              
201716092017000908,1,39:4-97                       
201716092017002082,1,NONE                          
20171611I-2017-007430,1,39:4-97 CARELESS DRIVING      
20171611I-2017-007430,2,                              
20171611I-2017-008487,1,                              
20171612B060-2017-02704A,1,                              
2017161317-03388,1,                              
2017161317-03388,2,                              
2017161317-03388,3,                              
201716142017013970,1,39:4-50                       
201716142017013970,2,                              
201716142017013970,3,NONE                          
201716142017013970,4,                              
201716142017013970,5,NONE                          
201716142017032509,1,NONE                          
201716142017032509,2,                              
201716142017049765,1,NONE                          
201716142017051091,1,NONE                          
201716142017053322,1,39:4-81                       
201716142017053322,2,                              
2017161517-12242-AC,1,39:340                        
2017161517-16203-AC,1,39:450                        
2017161517-4407-AC,1,                              
2017161517-5141-AC,1,                              
2017161517-6292-AC,1,39:4 50                       
20171701A140-2017-00755A,1,39 4 97                       
20171701A140-2017-00833A,1,                              
20171706A140-2017-00002A,1,                              
20171709A140-2017-00230A,1,                              
20171709A140-2017-00230A,2,                              
20171710A040-2017-00141A,1,39 4 50                       
20171710A040-2017-00894A,1,39 4 50                       
20171711A140-2017-00483A,1,39 4 96                       
20171711A140-2017-00483A,2,                              
20171711A140-2017-00483A,3,                              
20171712SC-2017-02068,1,39:4-97 CARELESS DRIVING      
20171712SC-2017-02068,2,                              
20171713CP-2017-07889,1,                              
20171714A040-2017-00489A,1,                              
20171714A140-2017-00434A,1,                              
20171801B130-2017-03265A,1,39 4 50                       
2017180517004220,1,                              
2017180617052292,1,                              
2017180617052292,2,                              
2017180617076340,1,                              
2017180617076340,2,                              
2017180617284262,1,39:4-90                       
2017180617284262,2,                              
2017180817043649,1,                              
2017180817043649,2,                              
2017180817056131,1,                              
2017180817056774,1,39:4-50                       
2017180817057633,1,39:4-97                       
2017180817067816,1,39:4-97                       
2017180817067816,2,                              
201718102017-1258,1,                              
201718102017-1258,2,                              
2017181117123636,1,39:4-36                       
2017181117261096,1,39:4-88B                      
2017181317008755,1,                              
2017181317021460,1,39:4-144                      
2017181317021460,2,                              
2017181317022168,1,39:4-50                       
2017181317023940,1,39482                         
2017181317023940,2,                              
20171814I-N2017-005210,1,39:3-40 LICENSE/ REGISTRATION?
20171814I-N2017-005210,2,                              
20171814I-N2017-005210,3,                              
20171814I-N2017-009502,1,39:4-50 DWI                   
20171814I-N2017-009502,2,                              
20171814I-N2017-009502,3,                              
2017181617009160,1,                              
2017181817001466,1,                              
2017181817001466,2,                              
20171820B130-2017-03282A,1,                              
20171820B130-2017-03931A,1,39 3 40                       
20171820I-2017-005101,1,39:4-50 OPERATE MOTOR VEHICLE?
20171820I-2017-016653,1,39:4-97 CARELESS DRIVING      
2017182117-24916,1,                              
20171902I-2017-008217,1,39:6B-2 UNINSURED MOTORIST    
20171905B050-2017-00447A,1,39 4 50                       
20171905B050-2017-01309A,1,                              
20171905B050-2017-01309A,2,                              
20171905B050-2017-01309A,3,                              
20171908B050-2017-00369A,1,                              
20171910B050-2017-00862A,1,                              
20171910B050-2017-00862A,2,                              
2017191217-04631,1,                              
20171914B050-2017-00247A,1,                              
20171919SB2017-002713,1,                              
20171919SB2017-002713,2,39:4-97 CARELESS DRIVING      
20171919SB2017-002736,1,                              
20171919SB2017-002736,2,                              
20171920B050-2017-00688A,1,                              
20171921B050-2017-00194A,1,                              
20171921B050-2017-00194A,2,                              
2017192217-15397,1,                              
20171924B050-2017-00413A,1,39 4 50                       
20171924B050-2017-01407A,1,                              
20172001I-2017-14429,1,39:4-50 DRIVING WHILE UNDER T?
2017200217-32902,1,39:4-50                       
20172002E040-2017-05526A,1,                              
20172002E040-2017-05526A,2,                              
20172002E040-2017-05526A,3,                              
20172002E040-2017-05526A,4,                              
2017200317-18683,1,                              
2017200317-18683,2,                              
2017200317-34000,1,                              
2017200317-57918,1,CARELESS DRIVING 39:4-97      
2017200417-001604,1,                              
2017200417-001604,2,                              
2017200417-001604,3,                              
2017200417-008020,1,                              
2017200417-008020,2,                              
2017200417-008020,3,                              
2017200417-056133,1,SUSPENDED  FICTITOUS          
2017200417-058198,1,                              
2017200417-063724,1,                              
2017200417-064270,1,                              
2017200417-064270,2,                              
2017200417-065965,1,39:4-48                       
2017200417-065965,2,                              
2017200417-065965,3,                              
2017200417-065965,4,                              
2017200417-075554,1,                              
2017200417-078518,1,                              
2017200417-092246,1,39:3-10                       
2017200417-093298,1,                              
2017200417-093298,2,39:4-96                       
2017200417-136716,1,                              
2017200417-136716,2,39450                         
2017200417-139602,1,                              
2017200417-139602,2,                              
20172004D030-2017-02220A,1,                              
20172004D030-2017-02220A,2,                              
20172004D030-2017-02220A,3,                              
20172007B130-2017-03163A,1,                              
20172007B130-2017-03672A,1,                              
20172007B130-2017-03672A,2,                              
20172007E040-2017-03816A,1,                              
20172007E040-2017-04252A,1,                              
20172007E040-2017-04252A,2,                              
2017200917000157,1,                              
2017200917000157,2,                              
2017200917004650,1,                              
2017200917004650,2,                              
2017200917017141,1,                              
2017200917017299,1,                              
2017200917025183,1,                              
2017200917025894,1,                              
2017200917025894,2,                              
2017200917053022,1,                              
2017200917054526,1,                              
20172009D030-2017-01735A,1,39 6B 2                       
2017201217-031726,1,39:4-97 (CARELESS DRIVING)    
2017201217002924,1,39:4-97                       
2017201217004125,1,                              
2017201217004125,2,                              
2017201217006193,1,                              
2017201317-01279,1,                              
2017201317-13331,1,39:6B-2                       
2017201317-22387,1,                              
2017201317-45721,1,                              
2017201317-45721,2,                              
2017201317-45721,3,                              
2017201417-20519,1,39:4-97                       
2017201417-20519,2,                              
2017201417-26782,1,                              
2017201417-26782,2,                              
2017201517-28558,1,                              
2017201917-13171,1,                              
2017201917-3154,1,                              
2017201917-3154,2,                              
20172019E040-2017-03408A,1,39 4 97                       
20172019E040-2017-04711A,1,                              
20172019E040-2017-04711A,2,39 4 97                       
20172019UP-02885-17UP-0404?,1,DWI  RECKLESS                 
20172019UP-04110-17UP-0566?,1,CARELESS  FAIL OBSERVE TRAFFI?
20172019UP-04110-17UP-0566?,2,                              
20172019UP-041141-17,1,                              
20172019UP-04870-17UP-0662?,1,39:4-50                       
20172019UP-058456-17,1,39:4-97                       
20172019UP-058456-17,2,                              
20172019UP-058456-17,3,                              
20172019UP-058456-17,4,                              
2017202017-12963,1,                              
2017202017-12963,2,                              
201721012017-007873,1,39:4-97                       
201721012017-007873,2,                              
201721012017-007873,3,                              
20172101B020-2017-00613A,1,39 3 10                       
20172101B020-2017-00741A,1,39 4 97                       
201721042017-003461,1,                              
201721042017-003461,2,                              
20172105B150-2017-00321A,1,                              
20172107B110-2017-01035A,1,                              
201721082017-009046,1,                              
201721082017-009046,2,                              
20172111B020-2017-00228A,1,                              
20172111B020-2017-00228A,2,                              
20172111B020-2017-00228A,3,                              
20172111B020-2017-00303A,1,                              
20172113B020-2017-00242A,1,                              
201721152017-009174,1,                              
201721152017-009174,2,                              
201721152017-009652,1,39:3-10                       
201721162017-003333,1,39:3-4                        
201721162017-003333,2,                              
201721172017-010665,1,39:4-97                       
201721172017-010665,2,                              
201721172017-010665,3,                              
201721192017-001551,1,39:4-50                       
201721192017-017414,1,39:4-88B                      
201721192017-017414,2,                              
201721192017-022050,1,                              
201721202017-007387,1,                              
201721202017-008303,1,                              
201721222017-007281,1,                              
201721222017-007281,2,                              
201721222017-018001,1,39:4-97                       
201721222017-018001,2,                              
201721222017-018001,3,                              
20172123B150-2017-00053A,1,39 4 97                       
20172123B150-2017-00053A,2,                              
20172123B150-2017-00294A,1,                              
